,id,text,category
369,15605,"  washington ( reuter ) - president clinton friday promised north korea `` the world find way '' feed people urged pyongyang join peace talk failed start due north korea 's demand food . `` i would urge north korean reconsider enter talk soon possible , '' clinton told news conference concluding talk japanese prime minister ryutaro hashimoto . north korea want food aid help malnourished people agreeing four-nation talk south korea , united state china achieving peace south korea . meeting new york broke last week without securing pyongyang 's participation . north korean delegation told united state planned return home friday . urging pyongyang return new york negotiation , clinton said : `` we given every opportunity come honor treated fairness time bring long divide end well alleviate misery many people . '' united state already pledged food aid urged japan well , tokyo reluctant , pointing humanitarian dispute stalinist state , including reported abduction japanese north korean . `` the real answer world find way keep people north korea starving dealing malnutrition . ( the north korean ) need lift burden system failing food way , back ( and ) resolve difference south , '' clinton said . sign change japan 's position north korean food aid hashimoto 's visit , included sumptuous lunch sea scallop oregon kobe beef . hashimoto told news conference `` we certainly aware situation north korea requires humanitarian food aid . '' `` at time , speak humanitarian circumstance , certain thing would like north korean u , '' said . cited example japanese woman married north korean husband allowed visit relative japan write letter home . five hour talk -- including two hour informally late thursday -- clinton delivered fairly blunt message united state would like see japan 's trade surplus america go prolonged period like past . `` obviously , want go back up , '' said . japan 's trade surplus united state rose 11.2 percent $ 3.04 billion march , sixth straight month gone up . weak yen dollar helped make japanese export competitive . hashimoto attempted assure clinton tokyo 's trade surplus america likely fall long term expected japan 's economy grow , spurred increased domestic demand . u.s. official say want japan export way recession . bilateral security issue , hashimoto said government `` no intention '' asking reduction u.s. force japan . large u.s. military presence japan , particularly okinawa , created tension local resident . clinton said united state sensitive problem could minimize impact troop presence japanese population .","Pol
"
370,26737,"  london ( reuters ) - u.s. secretary state madeleine albright failed thursday bridge gap israeli palestinian leader proposed president bill clinton meet next month try get peace talk back track . albright said held `` substantive intensive '' talk israeli prime minister benjamin netanyahu paris palestinian president yasser arafat london , `` these complicated issue gap remain . '' `` with mind , going recommend president meet prime minister netanyahu chairman arafat separately washington january , '' told news conference . albright , attempting break nine-month deadlock peace talk , trying get israel offer firm troop pullback west bank palestinian take action stop guerrilla attack . arafat said london later phase might meet netanyahu `` in presence third party '' try breathe life peace process . made cryptic remark -- possible hint direct u.s . mediation clinton albright -- met british foreign secretary robin cook . saw prime minister tony blair , take european union presidency next month . arafat told reporter : `` the european role extremely important . forget europe one signatory oslo agreement . '' confirmed palestinian u.s. official agreed text document security cooperation said israel yet agree draft . netanyahu , luxembourg meeting paris albright , shot palestinian announcement newspaper report side signed deal . `` we general set principle . worked detailed plan . that ... ha worked out , '' told joint news conference luxembourg prime minister jean-claude juncker . israel 's maariv newspaper said deal included palestinian pledge fight `` terror , '' arrest militant hamas islamic jihad group behind suicide bombing israel collect illegal weapon palestinian-ruled area . albright 's inconclusive talk israeli withdrawal west bank followed deadlock within netanyahu 's coalition issue . turbulent series israeli cabinet meeting past day failed come percentage figure troop pullback . `` ultimately , decision whether progress possible american decision , '' albright said . `` only party make decision and , help , hopeful make them . '' u.s. official said netanyahu arafat asked make painful decision could alienate supporter appropriate political leader like clinton become involved . said hoped time meeting clinton , exact date set , israeli palestinian leader would taken decision washington sought . `` our working assumption netanyahu arafat would come meeting president without thought long hard additional step could take , '' one official said . paris , netanyahu said meeting albright would present `` next-step mechanism '' cabinet middle east peace move , gave detail . jerusalem , israel 's public security minister avigdor kahalani predicted netanyahu 's cabinet would hand another 10 percent west bank palestinian next month . one israeli source paris suggested reuters netanyahu might suggested pullback 12 percent , far le 30 percent demanded palestinian authority , possibly opening bid tight bargaining .","Pol
"
371,15512,"  tokyo , april 23 ( reuter ) - japanese prime minister ryutaro hashimoto caught unaware peru 's attack end prolonged siege japanese ambassador 's residence lima thanked president alberto fujimori taking gamble . `` i told president fujimori position would done same , '' hashimoto told news conference wednesday speaking peruvian president telephone . earlier news conference , clearly irritated abruptly awoken hashimoto expressed regret lack advanced warning operation . said aide woke minute first shot fired peruvian troop storming residence . assault started around 5.23 a.m. japan time wednesday ( 2023 gmt tuesday ) covered live japanese television station . hashimoto later said fujimori told lima could given advance warning due `` delicate situation '' publicly little praise fujimori , long favourite japan japanese ancestry . hashimoto lauded peruvian called `` perfectly timed , spectacular rescue operation . '' `` how anyone criticise president fujimori ? important whether prior knowledge move . important thing hostage freed , '' said . comment echoed relative hostage japanese watched raid replayed day television . `` i half expecting this , worried desperate guerilla might shoot randomly hostage , '' said motohiro saito , father hostage keiichi saito . `` i finally smile . maybe i 'll celebrate wine tonight . '' tokyo resident interviewed expressed support fujimori 's decision use force end crisis . `` i think hostage reaching physical well mental limit . unavoidable measure , '' said makoto takehara , 19-year-old student . hashimoto 's spokesman seiroku kajiyama said would speculate timing lima 's move secrecy behind it . instead said japan study incident lesson could apply crisis management policy . `` much research done learn prevent incident like happening again , '' said . japan persistently called peaceful end hostage drama , maintained throughout crisis would stand decision peruvian government . 24 japanese national held residence , including japanese ambassador peru morihisa aoki , among 71 hostage rescued . `` thankfully , japanese national rescued injured slightly hurt . offer condolence family one hostage two soldier killed operation , '' prime minister said . foreign ministry spokesman hiroshi hashimoto acknowledged sacrifice died rescue , sympathy 14 tupac amaru revolutionary movement ( mrta ) guerrilla , slain . `` so far mrta concerned , deserved killed , '' told news conference . foreign minister yukihiko ikeda due leave tokyo lima wednesday evening conduct probe entire affair , reopen japanese embassy hold talk peruvian authority . prime minister hashimoto said government also arranged psychiatrist sent lima treat trauma suffered hostage .","Str
"
372,28832,"  united nation ( reuters ) - u.n. arm chief richard butler told security council friday iraq seemed determined withhold new information weapon program prevent u.n. inspector obtaining meant entering certain site . british u.n. ambassador sir john weston , toughly-worded statement , said iraq thrown challenge council see council could `` acquiesce situation '' without losing credibility maintaining international peace security . butler , head u.n. special commission ( unscom ) charge scrapping iraq 's weapon mass destruction , also said written report tone talk held week baghdad different past . report circulated among council member advance closed-door briefing gave friday . report said : `` the talk characterized , beginning , extended statement iraqi side remotely equal reply invited , accepted apparently wanted ; moment abuse denigration unscom professional officer ; attempt apportion literally blame unscom , past present , fact disarmament task completed sanction iraq remained force . '' easing sanction imposed iraq 's 1990 invasion kuwait depends unscom certifying baghdad 's weapon mass destruction scrapped can not rebuilt . referring recent crisis iraq unscom outcome week 's talk , butler said `` strongly suggests iraq determined withhold new information commission seek prevent u finding would involve inspection certain character . '' weston told reporter iraq breached security council resolution , referring particular one set disarmament requirement formed basis cease-fire 1991 gulf war sparked iraq 's invasion kuwait . butler told effect `` iraq intention providing information access '' unscom needed , weston said . `` that mean task fulfil resolution 687 chance completed . `` this serious direct challenge security council effect , opinion , amount definitive rejection u.n. security council resolution whole ( disarmament ) operation based . `` i see security council acquiesce situation wishing retain credibility respect responsibility charter international peace security , '' weston said . iraqi deputy prime minister tareq aziz called butler delay discussion allowing unscom team inspect barred sensitive site , so-called `` presidential palace '' , least april , assuming successful conclusion technical talk various weapon issue due start february . butler 's visit followed iraq 's blocking last week u.n . weapon team headed former u.s. marine officer scott ritter completed one day planned five-day program . iraq said team top-heavy united state british personnel , although butler said also included staff various nationality . iraqi demand late last october exclusion american u.n. weapon team led three-week crisis baghdad unscom . butler said iraq 's account relationship unscom `` significantly flawed '' `` specific grave instance attempt mislead commission ( security ) council . '' citing said two example , continued : `` first , 1991 1995 iraq robustly denied offensive biological weapon program . utterly false . '' `` secondly , 1995 iraq denied production vx ( a deadly nerve gas ) . inquiry unscom , iraq elicited declaration produced 260 liter vx . today know iraq produced least 3.9 ton vx . '' butler said aziz gave positive answer asked whether : iraq weapon mass destruction mean produce them ; given unscom relevant material nothing give ; reason disarmament iraq 's weapon mass destruction declared completed unscom refused recognize make declaration . `` sadly , iraq unprepared allow unscom verify claim by : adequately documenting them ; cooperation unscom inquiry ; full access , including inspection , term laid council , '' butler said .","Pol
"
373,13313,"  paris ( reuter ) - u.s. ambassador france pamela harriman serious condition american hospital paris tuesday suffering brain hemorrhage monday evening , u.s. embassy said . harriman , 76 , close supporter president bill clinton , taken ill ritz hotel gone swim taken hospital ambulance . `` the initial diagnosis ambassador suffered cerebral hemorrhage . remains serious condition , '' embassy spokesman christopher snow said brief statement read reporter outside hospital suburb neuilly . several hour later , snow said hospital change harriman 's condition . embassy expect make statement night except exceptional circumstance , said . washington , white house said president bill clinton wife hillary concerned harriman keeping close watch condition . `` the president first lady concerned hear ambassador harriman 's condition , '' white house spokesman mike mccurry told reporter . `` they 've asked kept updated information come embassy paris . obviously , thought prayer . '' haemorrhage cause paralysis death blocking blood supply brain . harriman 's son , winston spencer churchill , british member parliament grandchild wartime british prime minister , bedside , u.s. state department spokesman nicholas burn said . harriman `` fainted fell ill '' hotel , burn added . cnn quoted senior administration official saying harriman unconscious `` very close death . '' u.s. newspaper reported last year harriman wanted leave paris issued statement denying move imminent saying would follow clinton 's wish . diplomatic source said expected retire june . harriman , whose full name pamela digby churchill hayward harriman , born farnborough , england , became naturalised u.s. citizen marrying third husband , late multimillionaire diplomat averell harriman , 1971 . 19 married randolph churchill , son british prime minister winston churchill , world war two . divorced war ended marriage produced child . second marriage cinema magnate leyland hayward 1960 . harriman , key democratic fundraiser , national co-chairman 1992 clinton-gore presidential campaign . clinton elected year , one first stop attend dinner party harriman 's home washington 's fashionable georgetown neighborhood . favour party , clinton named ambassador france 1993 , one sought diplomatic appointment . ","Pol
"
374,32970,"  hong kong , april 2 ( afp ) - hong kong thursday began process electing first post-colonial legislature selecting election committee , voter ignored last-minute appeal government official stayed away drove . polling station closed first stage territory 's three-tier election turnout rate standing 23.22 percent . thursday 's voting , 140,000 nominated voter various sector , including industrial , social , catering health group , eligible cast ballot bulk 800-member election committee . chairman electoral affair commission justice woo kwok-hing made last minute attempt boost voter number election , criticised complicated undemocratic . `` i hope voter would go poll tonight way home working place dinner . `` do n't miss opportunity choose representative election committee , elect 10 legislative councillor may 24 , '' said visit one 90 polling station . committee elect 10 60 legislative council seat grab main election next month . thirty legislator chosen `` functional constituency '' -- mainly professional business group , 20 legislator returned direct election . michael suen , constitutional affair secretary , admitted turnout `` low , '' added expected it . said election `` a preliminary exercise '' different main legislative council election may 24 . `` the important thing open transparent system , everything prescribed law everyone feel fair system , '' said . poor turnout earlier prompted hong kong 's chief executive tung chee-hwa call employer `` to encourage employee vote '' giving time-off , noting public holiday . tung would drawn implication poor turnout , merely stressing voting electoral committee -- 212 seat automatically filled religious political delegate -- represented `` cross section society representative different stratum . '' set election criticised quarter arcane complicated voter . 12 member frontier party staged noisy protest outside polling station wanchai , banner dismissing poll `` a small circle '' election calling `` one person , one vote . '' party leader emily lau , former pro-democracy legislator , said thursday 's electorate represented two percent 2.71 million voter registered may 's legislative election . another polling station kowloon , group social worker staged protest denounce election , claiming sector widely represented . may 's election , first chinese rule , eagerly awaited hong kong 's pro-democracy party first chance regaining office kicked mini-parliament end british colonial rule last july . new legislative council replace beijing-appointed provisional council took july 1 territory returned chinese rule . previous legislative council elected first election held british rule scrapped beijing , despite protest britain . ","Pol
"
375,33372,"  rome ( reuters ) - pope john paul , beginning four day holy week service , washed kissed foot 12 priest thursday ceremony commemorating christ 's gesture humility toward apostle last supper . pontiff leaned pour water small brass pitcher foot priest rome 's basilica st john lateran , pope 's cathedral capacity bishop italian capital . wiped foot dry stooping kissing them . pope presided mass last supper church packed worshipper . 77-year-old pope coughed intermittently otherwise looked relatively good health two hour service . knelt priest pulled upright without assistance walked unaided across church . vatican , highly unusual move , said proceeds collection made mass would used provide medical supply sick cuba . pope visited communist island january year release cuban jail 299 prisoner , political detainee . vatican official since held talk u.s. secretary state madeleine albright cuba pope granted audience cuban foreign minister roberto robaina . earlier holy thursday , pope presided mass chrism st peter 's basilica blessed oil used sacrament coming liturgical year . holy thursday mark day christ instituted christian priesthood celebrated first mass pontiff led priest renewing vow took day ordained . ceremony marked start busy period test stamen leader world 's 980 million roman catholic . good friday , day christian commemorate christ 's death crucifixion , pope preside three event . morning , pope hear confession ordinary catholic chosen random among faithful st peter 's basilica . friday afternoon , lead `` passion lord '' service st peter 's basilica friday night traditional candlelight via crucis ( way cross ) procession around ruin rome 's ancient coliseum . holy saturday night , pope preside easter vigil mass christendom 's largest church , st peter 's . culminating event pope 's four day ceremony easter sunday , celebrates mass st peter 's square commemorate christ 's resurrection dead . pope deliver twice-yearly `` urbi et orbi '' ( to city world ) message blessing noon sunday . past , hundred thousand people packed st peter 's square surrounding area easter service , transmitted live around world . ","Oth
"
376,24892,"  sacramento , california , nov 15 ( afp ) - president bill clinton telephoned british prime minister tony blair saturday discus mean achieve diplomatic solution un crisis iraq . clinton spoke blair 10 minute aboard air force one way sacramento , make address air force base . clinton blair agreed `` standing tough together '' discussed speaking foreign leader , senior white house official said . official said two leader discus military option , would consider military strike exhausted diplomatic possibility .","Pol
"
377,24540,"  baghdad ( reuters ) - iraq said spy plane crossed international border early monday saudi arabia range anti-aircraft missile . `` the spy plane entered international border 0821 local time ( 0521 gmt ) coming saudi arabia . range anti-aircraft missile , '' said iraqi military spokesman . `` our unit ready respond violation , '' added . later , iraqi military spokesman said : `` the u-2 plane still airspace near iraqi-iranian border , heading south . still outside range defense . '' said iraqi air defense unit `` are watching plane fully prepared . '' earlier , cable news network ( cnn ) reported u-2 aircraft resumed spy flight iraq service united nation , defying threat baghdad shoot u.s.-piloted plane . cnn said u.s. administration official told legislator capitol hill flight resumed . u.s. defense department official immediately available comment white house declined comment report . fighter plane accompanying u-2 aircraft case iraq carried threat , cnn said . washington threatened retaliate plane shot down . rep. newt gingrich , speaker u.s. house representative , said decision fly spy mission `` part whole process trying make sure united state remains world power thing need world power . '' gingrich , speaking white house agreed republican delay indefinitely vote `` fast track '' trade negotiating authority rather risk defeat measure , said crisis iraq much lawmaker 's mind . `` if tonight -- putting young aviator risk iraq -- u.s. house voted ( fast track ) , think would sent dangerous signal world , '' gingrich said . baghdad radio interrupted program broadcast military spokesman 's comment . radio began playing national anthem . united nation secretary-general kofi annan sunday described dispute baghdad `` serious '' urged iraq rescind order expel american u.n. arm inspector . u.n. arm inspector scheduled carry inspection iraqi weapon site monday , u.n. official baghdad said . `` we inspection today , '' nil carlstrom , director u.n. baghdad monitoring verification center told reuters . `` we day off . '' past week , u.n. inspector attempted carry inspection every morning cancelled iraqi official refused allow american member team enter weapon site . carlstrom refused comment spy plane 's flight . iraq , ordering u.s. arm expert country , accused american spy washington prolonging wide-ranging sanction imposed baghdad invasion kuwait august 1990 .","Str
"
378,11001,"  secaucus , n.j. ( reuter ) - amtrak passenger train traveling washington boston derailed plunged embankment muddy marsh saturday , injuring least 35 people , official said . two injured seriously hurt , amtrak spokeswoman said . least 88 ticketed passenger three crew member board derailment took place , near hackensack river draw bridge , three mile west new york city , amtrak spokewoman said . amtrak said train unreserved one known many additional passenger may board . passenger buy ticket train station master therefore might complete count . maureen garrity amtrak said 35 people taken local hospital . passenger treated scene minor cut bruise . five car came track 6:33 a.m. est derailment including two locomotive , two baggage car mail car , said spokesman transcom , government agency report transportation problem . second passenger train southbound charlotte , north carolina , new york city sideswiped careening car derailed train went adjacent track , one injured southbound train , garrity said . southbound train held several hour went newark , new jersey , passenger transferred train , said . national transportation safety board investigating accident , amtrak said . service expected interrupted day penn station newark , new jersey , new york city 's penn station , snarling travel amtrak 's busiest section track , so-called northeast corridor linking washington boston . spokewoman new jersey transit , penny hackett , said amtrak stopping train 30th street penn station philadelphia combine send newark , passenger transferred bus new york city resume travel . ","Dis
"
379,47264,"  abidjan , jan 22 ( afp ) - field commander sierra leone 's rebel movement , whose men routed freetown two week fighting , told afp friday rebel would launch attack retake capital . `` we changing tactic planning surprise attack freetown , '' sam bockarie told afp abidjan via satellite phone . bockarie , said `` somewhere northwestern sierra leone , '' would elaborate planned attack . field commander revolutionary united front ( ruf ) said despite rebel retreat , men `` were still strong fighting force . '' added rebel receiving weapon soldier nigerian-led intervention force , ecomog , whose troop fighting government ahmad tejan kabbah . `` the nigerian ecomog selling u arm ammunition . collaborating u , '' bockarie said . rebel force largely routed capital ecomog force since mid-week , although pocket resistance , mainly east city , sprung up . bockarie denied allegation ecomog ruf receiving either military financial assistance burkina faso libya . weapon used rebel `` seized ecomog soldier captured , '' said bockarie . said rebel force captured `` 250 ecomog soldier far . '' bockarie denied rebel mutilated civilian burnt home eastern freetown week . score civilian poured local hospital freetown thursday friday limb hacked home burnt kissy , eastern neighborhood capital . bockarie blamed atrocity kamajor militia , society traditional hunter fighting government . `` the kamajors known using machete . committing atrocity , '' said . bockarie deplored `` incredible suffering sierra leoneons freetown , '' said ruf called ceasefire last week allow food emergency relief reach resident trapped fighting . warned future suffering capital would `` the responsibility kabbah government nigerian rejected peaceful solution crisis . '' ","Str
"
380,26800,"  denver ( reuters ) - juror deciding fate accused oklahoma city bomber terry nichols chose take weekend friday left early fourth day deliberation . left weekend , juror deliberated total 25 hour since began weighing 11 conspiracy murder charge nichols tuesday afternoon . `` my understanding asked take weekend off . i 'm going grant request ... two-and-a- half day ( off ) long time , '' u.s. district court judge richard matsch told juror recessed . jury member looked strained brief session denver courtroom friday recess taken . six-week trial session friday half day . judge suggested jury work full day friday weekend verdict reached left decision juror . recessed 4 p.m. est ) resume work monday 10:30 a.m. est matsch said understand task going evidence stressful . `` i expect refreshed , ready take left today , '' told juror . nichols accused helping old army buddy timothy mcveigh plot april 19 , 1995 , bombing federal office building oklahoma city . blast killed 168 people , including 19 child , injured another 500 people . nichols face charge mcveigh , sentenced death june role bombing . nichols also face possible death penalty convicted severe charge . jury mcveigh case deliberated june three-and-a-half day reaching guilty verdict . nichols trial jury sequestered mcveigh jury wa . prosecutor say nichols mcveigh shared fierce hatred government wanted avenge considered abuse power federal agent . defense attorney say nichols , 42-year-old former farm hand , knew nothing mcveigh 's deadly plan two business associate selling military surplus good gun show midwest .","Cri
"
381,15031,"  hebron , west bank ( reuter ) - israeli soldier jewish settler shot three palestinian death wounded 103 others fierce west bank clash tuesday united state failed revive middle east peacemaking . bloodiest day violence since israel launched construction new jewish settlement arab east jerusalem last month began jewish settler shot 24-year-old arab shopkeeper death flashpoint city hebron . `` what happened today crime happened israeli encouragement clear american cover , '' jibril rajoub , head palestinian preventive security west bank , said . israeli police said settler companion , student 20 religious school , opened fire uzi submachine gun arab sprayed teargas hurled stone them . dead man identified asem arafeh . several hour ensuing clash , hundred palestinian hurled stone gasoline bomb israeli soldier guarding 400 jewish settler part west bank city still israeli occupation . `` we want check actually happened there . israeli attacked claimed defend rock , '' prime minister benjamin netanyahu said returning washington met president clinton . one witness said settler joined clash , firing live ammunition demonstrator . one soldier jumped settler fired took away , witness said . official al-ahli hospital said 15-year-old yacoub al-joulani died rubber-coated metal bullet penetrated head . palestinian health ministry official said alia hospital treated 78 people al-ahli hospital treated 25 . hadassah hospital spokesman said third palestinian die , 24-year-old nader a-said , also hit head rubber-coated bullet . witness said clash tapered palestinian force formed barrier angry crowd israeli soldier . violence provided bloody backdrop netanyahu 's return israel tuesday talk clinton failed salvage peace , underlining tough challenge washington face forging deal stop fighting revive talking . quick u.s. fix likely , volatile issue settlement terrorism key element compromise , israeli palestinian analyst said . netanyahu said peace could salvaged insisted palestinian leader yasser arafat crack militant u.s-mediated solution could implemented . `` i believe way move forward , '' told reporter return washington . declined reveal detail talk clinton called `` frank candid , '' diplomatic language difficult . said put forward idea break deadlock end palestinian street protest raged since ordered building jewish settlement outskirt jerusalem three week ago . `` i heard idea .. from president clinton , '' said . western source said clinton proposed package israeli measure would accompany arafat clampdown islamic opponent israeli-palestinian peace resumed suicide attack israeli . would include freeze jewish settlement , easing restriction palestinian travel , opening crossing west bank gaza , development airport seaport gaza , source said . netanyahu sidestepped question package said idea considered . `` i intend everything ensure peace process suceeds , '' said . insisted , however , would go ahead settlement jerusalem bethlehem plunged arab-israeli relation lowest point since landmark 1993 peace deal arafat . set arafat crackdown terrorism pre-condition political progress . `` we expect hundred percent result , ( but ) expect hundred percent effort part palestinian partner stop terrorism . '' clinton said tuesday thought `` a fairly decent chance '' reviving peace talk israel palestinian appeared rule u.s. arm-twisting . `` i want party get process going again , '' told reporter . palestinian say new construction completes ring settlement around east jerusalem , pre-empting talk future half city . israel regard jerusalem capital palestinian want east jerusalem capital future palestinian state . tuesday 's violence raised five number palestinian killed israeli nearly three week unrest . `` i think medal awarded anyone reacts like murderer terrorist trying kill him , '' hebron rabbi moshe bleicher said , referring settler shot arafeh . arafat 's aide marwan kanafani said arafat `` extremely disapointed attitude prime minister netanyahu washington thing said . '' `` this immediate result ( settlement ) policy mr. netanyahu . hope happy seeing blood hand , '' kanafani said .","Str
"
382,07562,"  smithtown , n.y. ( reuter ) - investigator attempting retrieve wreckage twa flight 800 scheduled receive help tuesday . u.s. navy sent second salvage ship capable lifting large piece wreckage ocean , especially major part fuselage discovered sunday . ship , us grapple , equipped device pull thousand pound material , expected begin work tuesday . investigator said monday analysis cockpit recording wreckage pulled plane 's watery grave yet provided enough evidence determine jumbo jet crashed . investigator fear information so-called black box recorded cockpit conversation communication solve mystery plane 's end , robert francis , vice chairman national transportation safety board ( ntsb ) , said afternoon briefing . noise appears immediately end recording remains unidentified analysis sound picked overhead cockpit microphone , said . `` the microphone analysis thus far giving u anything would indicate happened , '' francis said . twa boeing 747 exploded shortly taking paris july 17 , killing 230 passenger crew member . killed united state , france , italy , spain norway . official said field test wreckage retrieved ocean shown possible chemical residue laboratory testing could find chemical trace . top investigator fbi , joe cantamessa , said investigator yet examined piece wreckage hoped would provide best clue . fbi said sunday hoped significant clue happened within two day . `` we 're little frustrated able find cause occurence , '' cantamessa said . `` the bulk first ( piece aircraft dropped ) ocean brought up . ... really brought much debris ocean floor . '' location wreckage two underwater area led investigator suspect jet 's front section broke first , closer john f. kennedy international airport , took off , rest plane fell several second later . lent support theory bomb planted front plane . fbi 's top investigator , james kallstrom , said would `` very interested '' finding examining plane 's cockpit , located . fbi 's cantamessa said people front aircraft appeared closest explosion . theory caused crash -- including missile mechanical failure -- ruled out . francis re-emphasized focus search recovering victim ' body . spokesman victim ' family said earlier feared search evidence taking precedence remains loved one . `` the priority give recovery victim probably marginally delaying finding happened cause catastrophe , '' francis said . `` that 's particularly high price pay making sure recover victim family . '' monday afternoon , body 161 victim recovered six identified , official said . searcher working near site crash east moriches , new york , recovered couple large piece debris , showing airline 's trademark red-and-white marking , cargo container large twa logo . investigator france , australia britain joining team help compare disaster explosion pan flight 103 lockerbie , scotland , 1988 explosion french airline uta 's flight 772 chad 1989 . investigator reassembling wreckage flight 800 local airplane hangar , francis said `` a very , small percentage '' plane . ","Dis
"
383,33572,"  anlong veng , cambodia ( reuters ) - cambodian government force khmer rouge defector began moving northern mountain monday search infamous former guerrilla chief pol pot crippled rebel group 's current leader . deputy armed force chief said 3,000 khmer rouge fighter defected government recent week exact whereabouts pol pot , responsible death million cambodian 1975-79 `` killing field '' rule , unknown . government force khmer rouge defector moving toward area dongrek escarpment , form cambodia 's northern border thailand , pol pot remnant rebel group believed holed up , commander anlong veng said . deputy force chief general meas sophea said believed pol pot might slipped across border thailand . said khmer rouge military strongman ta mok believed near thai border village called ban sangam . `` ta mok ban sangam believe pol pot leader him , '' meas sophea told reporter . thailand strongly denied pol pot khmer rouge leader soil . anlong veng khmer rouge `` capital '' late march rebel began mutiny leader join government . pol pot , 70 known poor health , purged comrade sentenced life house arrest last year lost power struggle ta mok . struggle sparked attempt co-premier , prince norodom ranariddh , strike cease-fire rebel . anlong veng quiet largely deserted monday though intermittent explosion could heard north government tank fired area dongrek escarpment known mountain 200 , 2 mile thai border . `` we 're firing scare ( the khmer rouge ) away , '' meas sophea said . one government truck-mounted bm-21 multiple rocket launcher parked edge town . soldier said pocket hard-line khmer rouge fighter holding place called sra chup base dongrek escarpment , hindering progress slope . meas sophea said number guerrilla switched government side recent week 3,100 , leaving ta mok fewer 200 loyalist . meas sophea commander , including minister defense tea banh , predicted imminent collapse khmer rouge . united state consulted thailand country effort capture pol pot put trial international court , u.s. official said washington last week . thailand denied made deal united state capture pol pot , said issue may come regular consultation two country . cambodia said welcomed effort united state thailand bring pol pot trial . king norodom sihanouk , returned cambodia saturday , also said pol pot face international tribunal . pol pot khmer rouge government forced power vietnamese invasion launched late 1978 . china thaila7d continued support group 1980s guerrilla battled vietnam 's army occupation hanoi-backed government phnom penh . rule , khmer rouge set vast agrarian labor camp million cambodian died torture , starvation , execution overwork . ","Str
"
384,08546,"  miami , sept. 3 ( upi ) -- hurricane fran 's maximum sustained wind powered quickly 115 mph ( 185 kph ) tuesday , propelling category 3-level storm . forecaster posted hurricane warning northwestern bahamas hurricane watch central bahamas , ackling island cat island . `` a hurricane watch could issued portion southeast united state tonight wednesday , '' said forecaster ron rappaport national hurricane center . fran became category 3 storm wind increased 111 mph ( 178 kph ) . strength , storm capable extensive damage , hurricane center reported . 8 p.m. edt ( 0000 gmt ) , fran located near latitude 25.7 north , longitude 73.1 west 275 mile ( 445 km ) east nassau . hurricane moving west-northwest 13 mph ( 20 kph ) . gradual northwestern turn expected midday wednesday . would spare florida , would heighten threat north . `` our thinking , based latest computer model have , show greatest threat hurricane area georgia north carolina , '' forecaster mile lawrence said . `` although slight chance storm could affect florida , think little luck , ( the state ) escape hurricane , '' said . despite projection , florida emergency management official preparing possibility evacuation would ordered later day . `` it could come close ( florida 's ) east coast we 're thinking evacuation , '' said mike rucker , chief meteorologist state division emergency management . `` the possibility exists national hurricane center may put hurricane watch later day , do , we 'd begin ordering evacuation , '' rucker said . hurricane-force wind extended 85 mile ( 135 km ) center storm tropical storm-force wind could felt 290 mile ( 460 km ) away . fran followed heel hurricane edouard , pushed north weekend upper-level trough . weather system worked move edouard away united state forcing fran west . edouard turned dud , wandering aimlessly sea several day losing strength brushed past new england coast monday . forecaster national hurricane center said edouard become extra-tropical issued last advisory storm tuesday morning . edouard dying , fran growing stronger , system moved > from tropical storm hurricane status monday . ","Dis
"
385,26363,"  baghdad , dec 12 ( afp ) - un disarmament chief richard butler arrived baghdad friday vitriolic attack official newspaper began four-day visit convince iraq allow inspection presidential site . butler , australian chairman un special commission ( unscom ) charged dismantling iraq 's weapon mass destruction , arrived first visit since iraq triggered crisis weapon inspection decided late october expel u member unscom spy . official iraqi paper welcomed butler baghdad sharp personal attack , calling `` liar know limit office . '' daily ath-thawra , voice ruling baath party , wrote butler `` behaves like minister advisor administration ( u president bill ) clinton . lie like forgets head unscom . '' speaking press conference here , butler stressed united nation ' determination gain access weapon inspector iraqi site . `` we must ( un security ) council compelled do , discus question access , '' butler said . `` the law passed council state unscom must able go anywhere , see document interview person help u get end disarmament process , '' added . butler also expressed readiness hear baghdad 's objection `` iron difficulty way guarantee access ( unscom ) must have , also show appropriate regard iraq 's legitimate concern national security sovereignty . '' also held hope unscom 's inspection might soon chemical weapon long-range missile field . `` i say missile one look close empty ... chemical basket good shape , '' said . `` do n't ask biological basket , '' added , referring third weapon mass destruction unscom inspector charged dismantling . `` there lot work done here , '' said . butler 's talk iraqi official scheduled sunday monday two day consultation inspection team , unscom spokesman alan dacey said . butler said representative britain , france russia would join key meeting monday deputy prime minister tareq aziz . `` a commissioner russia , france united kingdom here , monday u talk tareq aziz , '' said . baghdad considers france russia , argued un security council softer approach towards iraq , sympathetic concern hard-line britain united state . `` iraq closely following courageous position adopted france distance aggressive american policy ... towards iraq , '' ath-thawra wrote friday . baghdad already said butler 's mission fail . `` if mr. butler asks visit expert enter presidential site , answer advance request rejected , '' said iraqi vice president taha yassin ramadan . unscom inspection iraq gone smoothly since resumed november 22 , expelled u expert allowed back iraq . inspector far stayed clear controversial presidential site . united nation rejected iraqi offer open presidential palace representative unscom country un security council , unscom inspector . un secretary general kofi annan , visiting un peacekeeper kuwait iraqi border friday , repeated un 's insistence unscom inspector `` be given unfettered access wherever believe work take them . '' iraq un sanction since 1990 invasion kuwait . lifting sanction tied unscom confirming iraq hold weapon mass destruction .","Pol
"
